sample_id	plasmid	strand	call_type	filepath	read_count	Sample_ID	Experiment	Experiment_name	Flow cell	Plasmid	Plasmid Loc	Total plasmids in sample	Linear	Nick	Txn	RnaseH	Co-SSB	Post-SSB	Co-RPA	Linearization post txn	Deprotienize post Co-RPA
66	PFC53_T3TERMSHORT_VR18	Neg	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR18_Strand_Neg_call_high.bed.tsv	1362	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR18	Neg	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR18_Strand_Neg_call_low.bed.tsv	1362	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR18	Pos	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR18_Strand_Pos_call_high.bed.tsv	876	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR18	Pos	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR18_Strand_Pos_call_low.bed.tsv	876	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR19	Neg	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR19_Strand_Neg_call_high.bed.tsv	1268	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR19	Neg	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR19_Strand_Neg_call_low.bed.tsv	1268	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR19	Pos	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR19_Strand_Pos_call_high.bed.tsv	775	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR19	Pos	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR19_Strand_Pos_call_low.bed.tsv	775	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR20	Neg	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR20_Strand_Neg_call_high.bed.tsv	1433	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR20	Neg	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR20_Strand_Neg_call_low.bed.tsv	1433	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR20	Pos	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR20_Strand_Pos_call_high.bed.tsv	864	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR20	Pos	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR20_Strand_Pos_call_low.bed.tsv	864	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR21	Neg	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR21_Strand_Neg_call_low.bed.tsv	83	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR21	Pos	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR21_Strand_Pos_call_low.bed.tsv	42	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR22	Neg	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR22_Strand_Neg_call_high.bed.tsv	1492	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR22	Neg	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR22_Strand_Neg_call_low.bed.tsv	1492	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR22	Pos	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR22_Strand_Pos_call_high.bed.tsv	800	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR22	Pos	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR22_Strand_Pos_call_low.bed.tsv	800	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR23	Neg	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR23_Strand_Neg_call_high.bed.tsv	1719	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR23	Neg	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR23_Strand_Neg_call_low.bed.tsv	1719	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR23	Pos	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR23_Strand_Pos_call_high.bed.tsv	954	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR23	Pos	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR23_Strand_Pos_call_low.bed.tsv	954	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR24	Neg	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR24_Strand_Neg_call_high.bed.tsv	1689	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR24	Neg	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR24_Strand_Neg_call_low.bed.tsv	1689	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR24	Pos	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR24_Strand_Pos_call_high.bed.tsv	913	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR24	Pos	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR24_Strand_Pos_call_low.bed.tsv	913	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR25	Neg	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR25_Strand_Neg_call_high.bed.tsv	1063	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR25	Neg	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR25_Strand_Neg_call_low.bed.tsv	1063	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR25	Pos	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR25_Strand_Pos_call_low.bed.tsv	99	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR26	Neg	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR26_Strand_Neg_call_high.bed.tsv	1583	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR26	Neg	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR26_Strand_Neg_call_low.bed.tsv	1583	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR26	Pos	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR26_Strand_Pos_call_high.bed.tsv	662	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR26	Pos	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR26_Strand_Pos_call_low.bed.tsv	662	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR27	Neg	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR27_Strand_Neg_call_high.bed.tsv	1089	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR27	Neg	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR27_Strand_Neg_call_low.bed.tsv	1089	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR27	Pos	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR27_Strand_Pos_call_high.bed.tsv	400	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR27	Pos	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR27_Strand_Pos_call_low.bed.tsv	400	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR28	Neg	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR28_Strand_Neg_call_high.bed.tsv	805	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR28	Neg	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR28_Strand_Neg_call_low.bed.tsv	805	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR28	Pos	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR28_Strand_Pos_call_high.bed.tsv	431	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR28	Pos	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR28_Strand_Pos_call_low.bed.tsv	431	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR29	Neg	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR29_Strand_Neg_call_high.bed.tsv	1725	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR29	Neg	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR29_Strand_Neg_call_low.bed.tsv	1725	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR29	Pos	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR29_Strand_Pos_call_high.bed.tsv	1087	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR29	Pos	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR29_Strand_Pos_call_low.bed.tsv	1087	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR30	Neg	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR30_Strand_Neg_call_low.bed.tsv	1071	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR30	Pos	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR30_Strand_Pos_call_high.bed.tsv	197	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR30	Pos	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR30_Strand_Pos_call_low.bed.tsv	197	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR31	Neg	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR31_Strand_Neg_call_high.bed.tsv	670	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR31	Neg	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR31_Strand_Neg_call_low.bed.tsv	670	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR31	Pos	high	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR31_Strand_Pos_call_high.bed.tsv	37	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
66	PFC53_T3TERMSHORT_VR31	Pos	low	mergedBed/PBEH2-66_Plasmid_PFC53_T3TERMSHORT_VR31_Strand_Pos_call_low.bed.tsv	37	PBEH2-66	6	T3 termination series	A	T3termsh VRmix	T3short_termination_series	31	ScaI	-	+	+	-	-	-	-	-
67	PFC8_TACINIT_VR01	Neg	high	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR01_Strand_Neg_call_high.bed.tsv	34	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR01	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR01_Strand_Neg_call_low.bed.tsv	34	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR01	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR01_Strand_Pos_call_low.bed.tsv	29	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR02	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR02_Strand_Neg_call_low.bed.tsv	31	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR02	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR02_Strand_Pos_call_low.bed.tsv	46	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR03	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR03_Strand_Neg_call_low.bed.tsv	35	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR03	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR03_Strand_Pos_call_low.bed.tsv	34	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR04	Neg	high	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR04_Strand_Neg_call_high.bed.tsv	65	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR04	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR04_Strand_Neg_call_low.bed.tsv	65	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR04	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR04_Strand_Pos_call_low.bed.tsv	46	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR05	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR05_Strand_Neg_call_low.bed.tsv	1697	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR05	Pos	high	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR05_Strand_Pos_call_high.bed.tsv	1372	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR05	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR05_Strand_Pos_call_low.bed.tsv	1372	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR06	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR06_Strand_Neg_call_low.bed.tsv	3	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR06	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR06_Strand_Pos_call_low.bed.tsv	4	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR07	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR07_Strand_Neg_call_low.bed.tsv	48	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR07	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR07_Strand_Pos_call_low.bed.tsv	40	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR08	Neg	high	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR08_Strand_Neg_call_high.bed.tsv	45	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR08	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR08_Strand_Neg_call_low.bed.tsv	45	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR08	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR08_Strand_Pos_call_low.bed.tsv	35	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR09	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR09_Strand_Neg_call_low.bed.tsv	35	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR09	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR09_Strand_Pos_call_low.bed.tsv	30	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR10	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR10_Strand_Neg_call_low.bed.tsv	46	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR10	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR10_Strand_Pos_call_low.bed.tsv	63	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR11	Neg	high	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR11_Strand_Neg_call_high.bed.tsv	32	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR11	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR11_Strand_Neg_call_low.bed.tsv	32	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR11	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR11_Strand_Pos_call_low.bed.tsv	35	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR12	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR12_Strand_Neg_call_low.bed.tsv	29	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR12	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR12_Strand_Pos_call_low.bed.tsv	28	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR13	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR13_Strand_Neg_call_low.bed.tsv	28	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR13	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR13_Strand_Pos_call_low.bed.tsv	39	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR14	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR14_Strand_Neg_call_low.bed.tsv	31	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR14	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR14_Strand_Pos_call_low.bed.tsv	39	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR15	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR15_Strand_Neg_call_low.bed.tsv	57	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR15	Pos	high	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR15_Strand_Pos_call_high.bed.tsv	95	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR15	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR15_Strand_Pos_call_low.bed.tsv	95	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR16	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR16_Strand_Neg_call_low.bed.tsv	20	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR16	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR16_Strand_Pos_call_low.bed.tsv	31	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR17	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR17_Strand_Neg_call_low.bed.tsv	153	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR17	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR17_Strand_Pos_call_low.bed.tsv	433	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR18	Neg	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR18_Strand_Neg_call_low.bed.tsv	47	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
67	PFC8_TACINIT_VR18	Pos	low	mergedBed/PBEH2-67_Plasmid_PFC8_TACINIT_VR18_Strand_Pos_call_low.bed.tsv	46	PBEH2-67	7	E.coli SSB experiment	B	pFC8T1T2init VRmix	Tac_initiation_series	31	-	-	-	-	-	-	-	-	-
