sample_id	plasmid	description	strand	window	convert_type	filepath	call_type	bed_id
67	PFC8_TACINIT_VR15	SUPERCOIL_NT_FIXED	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_NT_FIXED_Pos_15_0.45_CH.PEAK.genome.bed	low	2697
67	PFC8_TACINIT_VR15	SUPERCOIL_NT	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_NT_Pos_15_0.45_CG.PEAK.genome.bed	low	3219
67	PFC8_TACINIT_VR15	SUPERCOIL_NT	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_NT_Pos_15_0.45_CH.PEAK.genome.bed	low	3443
67	PFC8_TACINIT_VR15	SUPERCOIL_NT_FIXED	Pos	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_NT_FIXED_Pos_15_0.45_GH.PEAK.genome.bed	low	3559
67	PFC8_TACINIT_VR15	SUPERCOIL_NT	Pos	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR15_DESCSUPERCOIL_NT_Pos_15_0.45_GC.PEAK.genome.bed	low	5129
67	PFC8_TACINIT_VR16	SUPERCOIL_NT_FIXED	Neg	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_NT_FIXED_Neg_15_0.45_CG.PEAK.genome.bed	low	1629
67	PFC8_TACINIT_VR16	SUPERCOIL_NT	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_NT_Neg_15_0.45_CH.PEAK.genome.bed	low	2289
67	PFC8_TACINIT_VR16	SUPERCOIL_NT_FIXED	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_NT_FIXED_Neg_15_0.45_CH.PEAK.genome.bed	low	2476
67	PFC8_TACINIT_VR16	SUPERCOIL_NT_FIXED	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_NT_FIXED_Neg_15_0.45_GH.PEAK.genome.bed	low	3414
67	PFC8_TACINIT_VR16	SUPERCOIL_NT	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_NT_Neg_15_0.45_GH.PEAK.genome.bed	low	3928
67	PFC8_TACINIT_VR16	SUPERCOIL_NT_FIXED	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_NT_FIXED_Neg_15_0.45_GC.PEAK.genome.bed	low	6125
67	PFC8_TACINIT_VR16	SUPERCOIL_NT	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_NT_Neg_15_0.45_GC.PEAK.genome.bed	low	6395
67	PFC8_TACINIT_VR16	SUPERCOIL_NT	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_NT_Pos_15_0.45_CG.PEAK.genome.bed	low	4024
67	PFC8_TACINIT_VR16	SUPERCOIL_NT_FIXED	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_NT_FIXED_Pos_15_0.45_CH.PEAK.genome.bed	low	4661
67	PFC8_TACINIT_VR16	SUPERCOIL_NT	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_NT_Pos_15_0.45_CH.PEAK.genome.bed	low	5280
67	PFC8_TACINIT_VR16	SUPERCOIL_NT	Pos	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR16_DESCSUPERCOIL_NT_Pos_15_0.45_GH.PEAK.genome.bed	low	6147
67	PFC8_TACINIT_VR17	SUPERCOIL_NT_FIXED	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_NT_FIXED_Neg_15_0.45_GH.PEAK.genome.bed	low	1921
67	PFC8_TACINIT_VR17	SUPERCOIL_NT	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_NT_Neg_15_0.45_GH.PEAK.genome.bed	low	2512
67	PFC8_TACINIT_VR17	SUPERCOIL_NT_FIXED	Pos	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_NT_FIXED_Pos_15_0.45_GC.PEAK.genome.bed	low	1619
67	PFC8_TACINIT_VR17	SUPERCOIL_NT_FIXED	Pos	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_NT_FIXED_Pos_15_0.45_GH.PEAK.genome.bed	low	4015
67	PFC8_TACINIT_VR17	SUPERCOIL_NT	Pos	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_NT_Pos_15_0.45_GH.PEAK.genome.bed	low	4625
67	PFC8_TACINIT_VR17	SUPERCOIL_NT	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_NT_Pos_15_0.45_CG.PEAK.genome.bed	low	5529
67	PFC8_TACINIT_VR17	SUPERCOIL_NT_FIXED	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_NT_FIXED_Pos_15_0.45_CH.PEAK.genome.bed	low	5715
67	PFC8_TACINIT_VR17	SUPERCOIL_NT_FIXED	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_NT_FIXED_Pos_15_0.45_CG.PEAK.genome.bed	low	6153
67	PFC8_TACINIT_VR17	SUPERCOIL_NT	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR17_DESCSUPERCOIL_NT_Pos_15_0.45_CH.PEAK.genome.bed	low	6391
67	PFC8_TACINIT_VR18	SUPERCOIL_NT_FIXED	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_NT_FIXED_Neg_15_0.45_CH.PEAK.genome.bed	low	1855
67	PFC8_TACINIT_VR18	SUPERCOIL_NT	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_NT_Neg_15_0.45_GC.PEAK.genome.bed	low	2329
67	PFC8_TACINIT_VR18	SUPERCOIL_NT_FIXED	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_NT_FIXED_Neg_15_0.45_GH.PEAK.genome.bed	low	2832
67	PFC8_TACINIT_VR18	SUPERCOIL_NT	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_NT_Neg_15_0.45_GH.PEAK.genome.bed	low	4758
67	PFC8_TACINIT_VR18	SUPERCOIL_NT	Neg	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_NT_Neg_15_0.45_CG.PEAK.genome.bed	low	5574
67	PFC8_TACINIT_VR18	SUPERCOIL_NT_FIXED	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_NT_FIXED_Neg_15_0.45_GC.PEAK.genome.bed	low	5629
67	PFC8_TACINIT_VR18	SUPERCOIL_NT	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_NT_Neg_15_0.45_CH.PEAK.genome.bed	low	6283
67	PFC8_TACINIT_VR18	SUPERCOIL_NT	Pos	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_NT_Pos_15_0.45_GH.PEAK.genome.bed	low	2470
67	PFC8_TACINIT_VR18	SUPERCOIL_NT	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_NT_Pos_15_0.45_CG.PEAK.genome.bed	low	3206
67	PFC8_TACINIT_VR18	SUPERCOIL_NT	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_NT_Pos_15_0.45_CH.PEAK.genome.bed	low	3478
67	PFC8_TACINIT_VR18	SUPERCOIL_NT_FIXED	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR18_DESCSUPERCOIL_NT_FIXED_Pos_15_0.45_CH.PEAK.genome.bed	low	4105
67	PFC8_TACINIT_VR19	SUPERCOIL_NT_FIXED	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_NT_FIXED_Neg_15_0.45_GH.PEAK.genome.bed	low	2394
67	PFC8_TACINIT_VR19	SUPERCOIL_NT	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_NT_Neg_15_0.45_GC.PEAK.genome.bed	low	3473
67	PFC8_TACINIT_VR19	SUPERCOIL_NT_FIXED	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_NT_FIXED_Neg_15_0.45_CH.PEAK.genome.bed	low	3496
67	PFC8_TACINIT_VR19	SUPERCOIL_NT	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_NT_Neg_15_0.45_CH.PEAK.genome.bed	low	5156
67	PFC8_TACINIT_VR19	SUPERCOIL_NT_FIXED	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_NT_FIXED_Neg_15_0.45_GC.PEAK.genome.bed	low	5173
67	PFC8_TACINIT_VR19	SUPERCOIL_NT	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_NT_Neg_15_0.45_GH.PEAK.genome.bed	low	6252
67	PFC8_TACINIT_VR19	SUPERCOIL_NT	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_NT_Pos_15_0.45_CH.PEAK.genome.bed	low	2336
67	PFC8_TACINIT_VR19	SUPERCOIL_NT_FIXED	Pos	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_NT_FIXED_Pos_15_0.45_GC.PEAK.genome.bed	low	2384
67	PFC8_TACINIT_VR19	SUPERCOIL_NT	Pos	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_NT_Pos_15_0.45_GH.PEAK.genome.bed	low	3888
67	PFC8_TACINIT_VR19	SUPERCOIL_NT_FIXED	Pos	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_NT_FIXED_Pos_15_0.45_GH.PEAK.genome.bed	low	4752
67	PFC8_TACINIT_VR19	SUPERCOIL_NT_FIXED	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_NT_FIXED_Pos_15_0.45_CG.PEAK.genome.bed	low	5601
67	PFC8_TACINIT_VR19	SUPERCOIL_NT	Pos	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_NT_Pos_15_0.45_GC.PEAK.genome.bed	low	6288
67	PFC8_TACINIT_VR19	SUPERCOIL_NT_FIXED	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR19_DESCSUPERCOIL_NT_FIXED_Pos_15_0.45_CH.PEAK.genome.bed	low	6348
67	PFC8_TACINIT_VR20	SUPERCOIL_NT	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_NT_Neg_15_0.45_GH.PEAK.genome.bed	low	2620
67	PFC8_TACINIT_VR20	SUPERCOIL_NT_FIXED	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_NT_FIXED_Neg_15_0.45_GC.PEAK.genome.bed	low	3344
67	PFC8_TACINIT_VR20	SUPERCOIL_NT	Neg	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_NT_Neg_15_0.45_CH.PEAK.genome.bed	low	3625
67	PFC8_TACINIT_VR20	SUPERCOIL_NT	Neg	15_0.45	GC	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_NT_Neg_15_0.45_GC.PEAK.genome.bed	low	4983
67	PFC8_TACINIT_VR20	SUPERCOIL_NT_FIXED	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_NT_FIXED_Neg_15_0.45_GH.PEAK.genome.bed	low	5733
67	PFC8_TACINIT_VR20	SUPERCOIL_NT_FIXED	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_NT_FIXED_Pos_15_0.45_CH.PEAK.genome.bed	low	1909
67	PFC8_TACINIT_VR20	SUPERCOIL_NT_FIXED	Pos	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_NT_FIXED_Pos_15_0.45_GH.PEAK.genome.bed	low	2734
67	PFC8_TACINIT_VR20	SUPERCOIL_NT	Pos	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_NT_Pos_15_0.45_GH.PEAK.genome.bed	low	4939
67	PFC8_TACINIT_VR20	SUPERCOIL_NT	Pos	15_0.45	CG	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_NT_Pos_15_0.45_CG.PEAK.genome.bed	low	5404
67	PFC8_TACINIT_VR20	SUPERCOIL_NT	Pos	15_0.45	CH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR20_DESCSUPERCOIL_NT_Pos_15_0.45_CH.PEAK.genome.bed	low	6446
67	PFC8_TACINIT_VR21	SUPERCOIL_NT	Neg	15_0.45	GH	/group/flchedingrp/mitochi/Work/Project/Ethan/240325/5_Analysis/2_deleted/67_72_PFC8TACINIT_240406/PBEH2_240409_L1_t45_w15_l50/PEAKS_GENOME/PBEH2_bismark_bt2.bam_genePBEH2_BCBC67_PLASMIDPFC8_TACINIT_VR21_DESCSUPERCOIL_NT_Neg_15_0.45_GH.PEAK.genome.bed	low	3732
